# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	sample_name	sample_uuid
C3N-03882	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03882.singleCaller.fixedHeader.vcf.gz	12668121	VCF	83d9c1464187bd3f9f3783d1b43f64d0	C3N-03882.WXS.N.hg38	bb04dfe1-55c9-4f9d-bb4a-436839300327
C3N-03886	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03886.maf.gz	23888370	MAF	22cf7e3efe64795d78fa00d4cd236db3	C3N-03886.WXS.N.hg38	71a8e255-ea4f-463f-934f-4bc877733b20
C3N-03886	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-03886.singleCaller.fixedHeader.vcf.gz	14372456	VCF	00342be6cb86cad643d5c54d70111018	C3N-03886.WXS.N.hg38	71a8e255-ea4f-463f-934f-4bc877733b20
C3N-04124	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-04124.maf.gz	19851457	MAF	a443c7eb3e720b2eaefe5a2ffddb3098	C3N-04124.WXS.N.hg38	45bbd6b6-b949-43fa-a5be-5eaf426405b6
C3N-04124	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-04124.singleCaller.fixedHeader.vcf.gz	13542003	VCF	bfeef8b208fae657d9e39600a596e3a0	C3N-04124.WXS.N.hg38	45bbd6b6-b949-43fa-a5be-5eaf426405b6
C3N-04127	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-04127.maf.gz	22041010	MAF	764f46e7c8e767bab858e8278de01f47	C3N-04127.WXS.N.hg38	3dd87d7b-e998-40c8-811c-359e9f82a263
C3N-04127	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-04127.singleCaller.fixedHeader.vcf.gz	14819895	VCF	0b82caa2b2204b4ad07fc0bc700259c8	C3N-04127.WXS.N.hg38	3dd87d7b-e998-40c8-811c-359e9f82a263
C3N-04155	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-04155.maf.gz	19088130	MAF	fee6fc3eb4d491db4774617dcb2b57c6	C3N-04155.WXS.N.hg38	e178ecd2-6264-4ec0-bc22-2c22db576e5f
C3N-04155	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-04155.singleCaller.fixedHeader.vcf.gz	11784349	VCF	659edba2c673981724fe2b44e1443690	C3N-04155.WXS.N.hg38	e178ecd2-6264-4ec0-bc22-2c22db576e5f
C3N-04162	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-04162.maf.gz	18678678	MAF	c5b26580a4916f4059ca9f7c72186f3a	C3N-04162.WXS.N.hg38	eeacb63b-2483-49da-95e6-e431a56887bb
C3N-04162	LSCC	WXS_Germline	v1.1	20200425	Y3	/CPTAC3.Y3_WashU/LSCC/CPTAC3_LSCC_WXS_Germline_v1.1_LSCC.germline.GW_20200425/C3N-04162.singleCaller.fixedHeader.vcf.gz	11208920	VCF	52ddd1c27bfb2adc42b741cd52bef05d	C3N-04162.WXS.N.hg38	eeacb63b-2483-49da-95e6-e431a56887bb
